,,Open,High,Low,Close,,,https://www.exness.com/intl/th/history_quotes/,,,,,GMT
2014.11.04,0:00,1.24903,1.25771,1.24892,1.2551,0,,,,,,,
2014.11.05,0:00,1.25505,1.25668,1.24567,1.24768,0,,,,,,,
2014.11.06,0:00,1.24771,1.25329,1.23638,1.23794,0,,,,,,,
2014.11.07,0:00,1.23769,1.24692,1.23574,1.24528,0,,,,,,,
2014.11.09,0:00,1.24812,1.24846,1.24587,1.24596,0,,,,,,,
2014.11.10,0:00,1.24606,1.25088,1.2413,1.24252,0,,,,,,,
2014.11.11,0:00,1.24262,1.24991,1.23941,1.24749,0,,,,,,,
2014.11.12,0:00,1.24758,1.24975,1.24188,1.24291,0,,,,,,,
2014.11.13,0:00,1.24284,1.24913,1.24278,1.24727,0,,,,,,,
2014.11.14,0:00,1.2472,1.25458,1.23981,1.25247,0,,,,,,,
2014.11.16,0:00,1.25315,1.25366,1.25127,1.25206,0,,,,,,,
2014.11.17,0:00,1.25207,1.2577,1.24427,1.24493,0,,,,,,,
2014.11.18,0:00,1.24498,1.25447,1.24485,1.25314,0,,,,,,,
2014.11.19,0:00,1.25325,1.25987,1.25118,1.25399,0,,,,,,,
2014.11.20,0:00,1.25385,1.25749,1.25038,1.25424,0,,,,,,,
2014.11.21,0:00,1.2542,1.25676,1.23746,1.23864,0,,,,,,,
2014.11.23,0:00,1.23622,1.23747,1.23586,1.23712,0,,,,,,,
2014.11.24,0:00,1.23717,1.24443,1.23717,1.2433,0,,,,,,,
2014.11.25,0:00,1.24335,1.24866,1.24017,1.24788,0,,,,,,,
2014.11.26,0:00,1.24777,1.2531,1.24433,1.25035,0,,,,,,,
2014.11.27,0:00,1.25034,1.2523,1.24556,1.24588,0,,,,,,,
2014.11.28,0:00,1.24576,1.24899,1.24259,1.24493,0,,,,,,,
2014.11.30,0:00,1.24709,1.24724,1.24312,1.2436,0,,,,,,,
2014.12.01,0:00,1.24354,1.25062,1.24187,1.24692,0,,,,,,,
2014.12.02,0:00,1.24686,1.24755,1.23765,1.2387,0,,,,,,,
2014.12.03,0:00,1.23865,1.23899,1.23008,1.23134,0,,,,,,,
2014.12.04,0:00,1.23116,1.2456,1.22766,1.23849,0,,,,,,,
2014.12.05,0:00,1.2385,1.23923,1.22703,1.22818,0,,,,,,,
2014.12.07,0:00,1.22793,1.23021,1.22788,1.2293,0,,,,,,,
2014.12.08,0:00,1.22926,1.23434,1.22469,1.2314,0,,,,,,,
2014.12.09,0:00,1.23144,1.24471,1.22919,1.23872,0,,,,,,,
2014.12.10,0:00,1.23857,1.24859,1.23612,1.24795,0,,,,,,,
2014.12.11,0:00,1.24802,1.24945,1.23698,1.23925,0,,,,,,,
2014.12.12,0:00,1.23914,1.24849,1.2384,1.24598,0,,,,,,,
2014.12.14,0:00,1.24678,1.24838,1.24558,1.24631,0,,,,,,,
2014.12.15,0:00,1.24618,1.24783,1.24142,1.24396,0,,,,,,,
2014.12.16,0:00,1.24401,1.25695,1.2435,1.25101,0,,,,,,,
2014.12.17,0:00,1.25111,1.25152,1.232,1.2336,0,,,,,,,
2014.12.18,0:00,1.23364,1.2352,1.22653,1.22877,0,,,,,,,
2014.12.19,0:00,1.22878,1.23017,1.22196,1.22291,0,,,,,,,
2014.12.21,0:00,1.2221,1.22258,1.2218,1.22239,0,,,,,,,
2014.12.22,0:00,1.22238,1.22721,1.22159,1.22227,0,,,,,,,
2014.12.23,0:00,1.22228,1.22453,1.21643,1.21744,0,,,,,,,
2014.12.24,0:00,1.21741,1.22197,1.2169,1.21955,0,,,,,,,
2014.12.25,0:00,1.22091,1.2226,1.22041,1.22078,0,,,,,,,
2014.12.26,0:00,1.22043,1.22216,1.21678,1.21784,0,,,,,,,
2014.12.28,0:00,1.21796,1.21858,1.21664,1.21676,0,,,,,,,
2014.12.29,0:00,1.21689,1.22205,1.21423,1.21526,0,,,,,,,
2014.12.30,0:00,1.21527,1.2187,1.21234,1.21604,0,,,,,,,
2014.12.31,0:00,1.21594,1.21691,1.20968,1.20972,0,,,,,,,
2015.01.01,0:00,1.20996,1.21039,1.2078,1.20869,0,,,,,,,
2015.01.02,0:00,1.20872,1.20891,1.1997,1.20005,0,,,,,,,
2015.01.04,0:00,1.20014,1.20016,1.18669,1.19462,0,,,,,,,
2015.01.05,0:00,1.19498,1.19758,1.18866,1.19368,0,,,,,,,
2015.01.06,0:00,1.19363,1.19684,1.18402,1.18717,0,,,,,,,
2015.01.07,0:00,1.18721,1.1896,1.18018,1.18329,0,,,,,,,
2015.01.08,0:00,1.18323,1.18469,1.17537,1.17913,0,,,,,,,
2015.01.09,0:00,1.17906,1.18455,1.17621,1.18408,0,,,,,,,
2015.01.11,0:00,1.18525,1.18694,1.18358,1.18691,0,,,,,,,
2015.01.12,0:00,1.18679,1.18705,1.17856,1.18314,0,,,,,,,
2015.01.13,0:00,1.18313,1.18592,1.17527,1.17763,0,,,,,,,
2015.01.14,0:00,1.17761,1.18459,1.17268,1.17834,0,,,,,,,
2015.01.15,0:00,1.1783,1.17902,1.15673,1.16355,0,,,,,,,
2015.01.16,0:00,1.16359,1.16485,1.14589,1.15632,0,,,,,,,
2015.01.18,0:00,1.15492,1.15728,1.15457,1.15604,0,,,,,,,
2015.01.19,0:00,1.15604,1.16385,1.1551,1.1594,0,,,,,,,
2015.01.20,0:00,1.15952,1.16145,1.154,1.15449,0,,,,,,,
2015.01.21,0:00,1.15443,1.16792,1.15408,1.16139,0,,,,,,,
2015.01.22,0:00,1.1615,1.16577,1.1315,1.13459,0,,,,,,,
2015.01.23,0:00,1.13453,1.13733,1.11137,1.1202,0,,,,,,,
2015.01.25,0:00,1.11788,1.11788,1.10961,1.11411,0,,,,,,,
2015.01.26,0:00,1.11397,1.1295,1.11381,1.1249,0,,,,,,,
2015.01.27,0:00,1.12486,1.14222,1.12229,1.13671,0,,,,,,,
2015.01.28,0:00,1.13666,1.13817,1.12717,1.12824,0,,,,,,,
2015.01.29,0:00,1.12819,1.13675,1.12615,1.13329,0,,,,,,,
2015.01.30,0:00,1.13345,1.13633,1.12757,1.12839,0,,,,,,,
2015.02.01,0:00,1.13156,1.13276,1.13,1.13067,0,,,,,,,
2015.02.02,0:00,1.13042,1.13615,1.12918,1.1338,0,,,,,,,
2015.02.03,0:00,1.13365,1.15335,1.13119,1.1456,0,,,,,,,
2015.02.04,0:00,1.14554,1.14844,1.13031,1.13159,0,,,,,,,
2015.02.05,0:00,1.13163,1.14986,1.13153,1.147,0,,,,,,,
2015.02.06,0:00,1.14699,1.14734,1.13101,1.13131,0,,,,,,,
2015.02.08,0:00,1.12951,1.1325,1.12896,1.13129,0,,,,,,,
2015.02.09,0:00,1.13131,1.13589,1.127,1.13236,0,,,,,,,
2015.02.10,0:00,1.13232,1.1345,1.12727,1.13179,0,,,,,,,
2015.02.11,0:00,1.13178,1.13512,1.12794,1.13102,0,,,,,,,
2015.02.12,0:00,1.13079,1.14225,1.13032,1.1403,0,,,,,,,
2015.02.13,0:00,1.14023,1.14424,1.13796,1.13879,0,,,,,,,
2015.02.15,0:00,1.14051,1.14138,1.13844,1.13969,0,,,,,,,
2015.02.16,0:00,1.13968,1.14286,1.1319,1.13317,0,,,,,,,
2015.02.17,0:00,1.13324,1.14487,1.13213,1.14034,0,,,,,,,
2015.02.18,0:00,1.14028,1.14153,1.13335,1.13988,0,,,,,,,
2015.02.19,0:00,1.13989,1.14497,1.13546,1.13649,0,,,,,,,
2015.02.20,0:00,1.13648,1.1429,1.12787,1.13766,0,,,,,,,
2015.02.22,0:00,1.14022,1.14022,1.13767,1.13796,0,,,,,,,
2015.02.23,0:00,1.13782,1.13927,1.12946,1.13332,0,,,,,,,
2015.02.24,0:00,1.13324,1.13578,1.12876,1.13386,0,,,,,,,
2015.02.25,0:00,1.13388,1.13881,1.13353,1.13632,0,,,,,,,
2015.02.26,0:00,1.13624,1.13793,1.11833,1.12017,0,,,,,,,
2015.02.27,0:00,1.12018,1.12446,1.11756,1.11946,0,,,,,,,
2015.03.01,0:00,1.11766,1.11863,1.11592,1.11601,0,,,,,,,
2015.03.02,0:00,1.11627,1.12401,1.11606,1.11759,0,,,,,,,
2015.03.03,0:00,1.11763,1.12172,1.11541,1.1182,0,,,,,,,
2015.03.04,0:00,1.11823,1.11849,1.10612,1.10784,0,,,,,,,
2015.03.05,0:00,1.10786,1.11139,1.09869,1.10309,0,,,,,,,
2015.03.06,0:00,1.1031,1.1032,1.08358,1.08368,0,,,,,,,
2015.03.08,0:00,1.08332,1.08456,1.0822,1.0844,0,,,,,,,
2015.03.09,0:00,1.08435,1.09061,1.08288,1.08341,0,,,,,,,
2015.03.10,0:00,1.0835,1.08355,1.06668,1.0706,0,,,,,,,
2015.03.11,0:00,1.07061,1.07162,1.05107,1.05471,0,,,,,,,
2015.03.12,0:00,1.05475,1.06831,1.04937,1.06258,0,,,,,,,
2015.03.13,0:00,1.06243,1.06344,1.04619,1.04942,0,,,,,,,
2015.03.15,0:00,1.0473,1.0505,1.04716,1.04831,0,,,,,,,
2015.03.16,0:00,1.04841,1.0619,1.04836,1.05711,0,,,,,,,
2015.03.17,0:00,1.05704,1.06504,1.05505,1.05944,0,,,,,,,
2015.03.18,0:00,1.05945,1.10429,1.05796,1.08478,0,,,,,,,
2015.03.19,0:00,1.08443,1.09188,1.06124,1.06681,0,,,,,,,
2015.03.20,0:00,1.067,1.08817,1.06547,1.08162,0,,,,,,,
2015.03.22,0:00,1.08388,1.08822,1.08146,1.08245,0,,,,,,,
2015.03.23,0:00,1.08235,1.09709,1.07671,1.09437,0,,,,,,,
2015.03.24,0:00,1.0944,1.10288,1.089,1.0904,0,,,,,,,
2015.03.25,0:00,1.09057,1.10141,1.09057,1.09624,0,,,,,,,
2015.03.26,0:00,1.09636,1.10517,1.08558,1.08842,0,,,,,,,
2015.03.27,0:00,1.08839,1.09481,1.08009,1.0887,0,,,,,,,
2015.03.29,0:00,1.08856,1.08944,1.08795,1.08822,0,,,,,,,
2015.03.30,0:00,1.08812,1.08837,1.08097,1.08284,0,,,,,,,
2015.03.31,0:00,1.08279,1.08447,1.07126,1.07391,0,,,,,,,
2015.04.01,0:00,1.07397,1.07995,1.07181,1.0769,0,,,,,,,
2015.04.02,0:00,1.07692,1.09046,1.07496,1.08691,0,,,,,,,
2015.04.03,0:00,1.08681,1.10264,1.08631,1.09703,0,,,,,,,
2015.04.05,0:00,1.09985,1.10169,1.09868,1.09939,0,,,,,,,
2015.04.06,0:00,1.09941,1.10351,1.09094,1.09335,0,,,,,,,
2015.04.07,0:00,1.09334,1.09543,1.08027,1.08214,0,,,,,,,
2015.04.08,0:00,1.08206,1.0887,1.07622,1.07839,0,,,,,,,
2015.04.09,0:00,1.07838,1.07883,1.06371,1.06659,0,,,,,,,
2015.04.10,0:00,1.06664,1.0683,1.05673,1.06016,0,,,,,,,
2015.04.12,0:00,1.05927,1.06164,1.05851,1.06057,0,,,,,,,
2015.04.13,0:00,1.06064,1.06183,1.05198,1.05715,0,,,,,,,
2015.04.14,0:00,1.05705,1.07069,1.0531,1.0646,0,,,,,,,
2015.04.15,0:00,1.06438,1.07012,1.05703,1.06755,0,,,,,,,
2015.04.16,0:00,1.06749,1.08173,1.06244,1.07571,0,,,,,,,
2015.04.17,0:00,1.07585,1.08483,1.07332,1.08031,0,,,,,,,
2015.04.19,0:00,1.08166,1.08193,1.07879,1.08075,0,,,,,,,
2015.04.20,0:00,1.08047,1.08177,1.07119,1.07478,0,,,,,,,
2015.04.21,0:00,1.07466,1.07808,1.06594,1.07377,0,,,,,,,
2015.04.22,0:00,1.0737,1.08004,1.07081,1.07237,0,,,,,,,
2015.04.23,0:00,1.07225,1.08447,1.06655,1.08133,0,,,,,,,
2015.04.24,0:00,1.08127,1.08995,1.07846,1.08711,0,,,,,,,
2015.04.26,0:00,1.08637,1.08737,1.08579,1.08649,0,,,,,,,
2015.04.27,0:00,1.08655,1.09262,1.08192,1.08759,0,,,,,,,
2015.04.28,0:00,1.08752,1.09906,1.08597,1.09669,0,,,,,,,
2015.04.29,0:00,1.09688,1.11875,1.09589,1.11112,0,,,,,,,
2015.04.30,0:00,1.11116,1.12655,1.10709,1.12108,0,,,,,,,
2015.05.01,0:00,1.12091,1.12898,1.11741,1.11944,0,,,,,,,
2015.05.03,0:00,1.11914,1.12003,1.11815,1.11876,0,,,,,,,
2015.05.04,0:00,1.11877,1.12241,1.11224,1.11481,0,,,,,,,
2015.05.05,0:00,1.1148,1.12225,1.1066,1.11789,0,,,,,,,
2015.05.06,0:00,1.11807,1.13697,1.11742,1.13383,0,,,,,,,
2015.05.07,0:00,1.13386,1.13913,1.12273,1.12435,0,,,,,,,
2015.05.08,0:00,1.12436,1.12888,1.11787,1.12,0,,,,,,,
2015.05.10,0:00,1.11995,1.12053,1.1191,1.11951,0,,,,,,,
2015.05.11,0:00,1.11942,1.1202,1.11307,1.11447,0,,,,,,,
2015.05.12,0:00,1.11441,1.12784,1.11337,1.1218,0,,,,,,,
2015.05.13,0:00,1.12157,1.13823,1.1202,1.13458,0,,,,,,,
2015.05.14,0:00,1.13454,1.14443,1.13395,1.14014,0,,,,,,,
2015.05.15,0:00,1.14015,1.14663,1.13232,1.14479,0,,,,,,,
2015.05.17,0:00,1.1446,1.14484,1.14364,1.14433,0,,,,,,,
2015.05.18,0:00,1.14426,1.14465,1.12981,1.13235,0,,,,,,,
2015.05.19,0:00,1.13236,1.13253,1.11181,1.11418,0,,,,,,,
2015.05.20,0:00,1.11438,1.11514,1.10617,1.11006,0,,,,,,,
2015.05.21,0:00,1.11019,1.11809,1.10792,1.11085,0,,,,,,,
2015.05.22,0:00,1.11079,1.12078,1.10016,1.10091,0,,,,,,,
2015.05.24,0:00,1.10059,1.10088,1.09643,1.09903,0,,,,,,,
2015.05.25,0:00,1.09893,1.10069,1.09586,1.09676,0,,,,,,,
2015.05.26,0:00,1.09641,1.09658,1.08627,1.08859,0,,,,,,,
2015.05.27,0:00,1.08848,1.09288,1.0819,1.08968,0,,,,,,,
2015.05.28,0:00,1.08971,1.09734,1.08664,1.09622,0,,,,,,,
2015.05.29,0:00,1.09581,1.10057,1.09253,1.09834,0,,,,,,,
2015.05.31,0:00,1.09829,1.09876,1.09514,1.09564,0,,,,,,,
2015.06.01,0:00,1.09558,1.09787,1.08868,1.0921,0,,,,,,,
2015.06.02,0:00,1.09221,1.11935,1.09153,1.11469,0,,,,,,,
2015.06.03,0:00,1.11451,1.12846,1.10788,1.12603,0,,,,,,,
2015.06.04,0:00,1.12595,1.13795,1.11791,1.12068,0,,,,,,,
2015.06.05,0:00,1.12105,1.12791,1.10487,1.11107,0,,,,,,,
2015.06.07,0:00,1.1104,1.11104,1.1094,1.11018,0,,,,,,,
2015.06.08,0:00,1.11028,1.13061,1.10837,1.12796,0,,,,,,,
2015.06.09,0:00,1.1279,1.1345,1.12134,1.12919,0,,,,,,,
2015.06.10,0:00,1.12907,1.1386,1.12593,1.13092,0,,,,,,,
2015.06.11,0:00,1.13078,1.1331,1.11814,1.12452,0,,,,,,,
2015.06.12,0:00,1.12446,1.1296,1.11508,1.1263,0,,,,,,,
2015.06.14,0:00,1.12363,1.12363,1.12099,1.12235,0,,,,,,,
2015.06.15,0:00,1.12196,1.12941,1.11885,1.12746,0,,,,,,,
2015.06.16,0:00,1.12736,1.13292,1.12043,1.12408,0,,,,,,,
2015.06.17,0:00,1.12404,1.13695,1.12029,1.13621,0,,,,,,,
2015.06.18,0:00,1.13615,1.14358,1.13378,1.13707,0,,,,,,,
2015.06.19,0:00,1.13697,1.13867,1.12914,1.13476,0,,,,,,,
2015.06.21,0:00,1.13694,1.13729,1.13567,1.13605,0,,,,,,,
2015.06.22,0:00,1.13592,1.141,1.13114,1.13446,0,,,,,,,
2015.06.23,0:00,1.1344,1.13453,1.11344,1.11737,0,,,,,,,
2015.06.24,0:00,1.11742,1.12342,1.1159,1.12044,0,,,,,,,
2015.06.25,0:00,1.12048,1.1227,1.11534,1.12022,0,,,,,,,
2015.06.26,0:00,1.12026,1.12194,1.11295,1.11632,0,,,,,,,
2015.06.28,0:00,1.10038,1.10151,1.09535,1.09741,0,,,,,,,
2015.06.29,0:00,1.09773,1.12775,1.09773,1.12174,0,,,,,,,
2015.06.30,0:00,1.12138,1.12425,1.1112,1.11323,0,,,,,,,
2015.07.01,0:00,1.11295,1.11707,1.10313,1.10361,0,,,,,,,
2015.07.02,0:00,1.10362,1.11207,1.1036,1.10849,0,,,,,,,
2015.07.03,0:00,1.10828,1.11173,1.10648,1.11112,0,,,,,,,
2015.07.05,0:00,1.09914,1.10382,1.09682,1.09938,0,,,,,,,
2015.07.06,0:00,1.09939,1.1095,1.09939,1.10466,0,,,,,,,
2015.07.07,0:00,1.10453,1.10509,1.09157,1.1007,0,,,,,,,
2015.07.08,0:00,1.10053,1.10919,1.09736,1.10705,0,,,,,,,
2015.07.09,0:00,1.10693,1.11241,1.09909,1.10601,0,,,,,,,
2015.07.10,0:00,1.106,1.12153,1.10544,1.11525,0,,,,,,,
2015.07.12,0:00,1.10939,1.11439,1.10939,1.11289,0,,,,,,,
2015.07.13,0:00,1.11289,1.11964,1.09806,1.09823,0,,,,,,,
2015.07.14,0:00,1.09822,1.10832,1.0965,1.10062,0,,,,,,,
2015.07.15,0:00,1.10056,1.10353,1.09294,1.09373,0,,,,,,,
2015.07.16,0:00,1.0938,1.09478,1.08551,1.0883,0,,,,,,,
2015.07.17,0:00,1.08834,1.09064,1.08275,1.08281,0,,,,,,,
2015.07.19,0:00,1.0831,1.08432,1.08277,1.08297,0,,,,,,,
2015.07.20,0:00,1.08318,1.08696,1.08077,1.0833,0,,,,,,,
2015.07.21,0:00,1.08333,1.0968,1.08111,1.09359,0,,,,,,,
2015.07.22,0:00,1.09361,1.09662,1.08689,1.09237,0,,,,,,,
2015.07.23,0:00,1.09237,1.10175,1.09211,1.09866,0,,,,,,,
2015.07.24,0:00,1.09874,1.09951,1.09247,1.09768,0,,,,,,,
2015.07.26,0:00,1.09786,1.09816,1.09685,1.09717,0,,,,,,,
2015.07.27,0:00,1.09722,1.11288,1.09705,1.10881,0,,,,,,,
2015.07.28,0:00,1.1088,1.1099,1.10216,1.10645,0,,,,,,,
2015.07.29,0:00,1.10646,1.10835,1.09665,1.09808,0,,,,,,,
2015.07.30,0:00,1.09797,1.09842,1.08926,1.09399,0,,,,,,,
2015.07.31,0:00,1.09405,1.11132,1.09205,1.09835,0,,,,,,,
2015.08.02,0:00,1.09738,1.0983,1.09661,1.09672,0,,,,,,,
2015.08.03,0:00,1.09673,1.09954,1.09408,1.09502,0,,,,,,,
2015.08.04,0:00,1.09512,1.09872,1.08785,1.08846,0,,,,,,,
2015.08.05,0:00,1.08837,1.09323,1.08476,1.09026,0,,,,,,,
2015.08.06,0:00,1.09012,1.09433,1.08728,1.09218,0,,,,,,,
2015.08.07,0:00,1.09207,1.09779,1.08547,1.09644,0,,,,,,,
2015.08.09,0:00,1.09636,1.09672,1.09577,1.09578,0,,,,,,,
2015.08.10,0:00,1.09571,1.10409,1.09247,1.10151,0,,,,,,,
2015.08.11,0:00,1.10168,1.10877,1.096,1.10413,0,,,,,,,
2015.08.12,0:00,1.10418,1.12129,1.10234,1.11544,0,,,,,,,
2015.08.13,0:00,1.11549,1.11883,1.10796,1.11577,0,,,,,,,
2015.08.14,0:00,1.11565,1.11883,1.10975,1.11076,0,,,,,,,
2015.08.16,0:00,1.11173,1.11207,1.10909,1.10934,0,,,,,,,
2015.08.17,0:00,1.10936,1.11244,1.10583,1.10751,0,,,,,,,
2015.08.18,0:00,1.10752,1.10933,1.10166,1.10294,0,,,,,,,
2015.08.19,0:00,1.10286,1.11338,1.10172,1.11178,0,,,,,,,
2015.08.20,0:00,1.11179,1.12441,1.11066,1.12346,0,,,,,,,
2015.08.21,0:00,1.1234,1.13882,1.12295,1.13814,0,,,,,,,
2015.08.23,0:00,1.13788,1.13946,1.13694,1.13759,0,,,,,,,
2015.08.24,0:00,1.13757,1.17144,1.13689,1.158,0,,,,,,,
2015.08.25,0:00,1.15798,1.15838,1.13956,1.15529,0,,,,,,,
2015.08.26,0:00,1.15545,1.15606,1.12913,1.13385,0,,,,,,,
2015.08.27,0:00,1.13378,1.13637,1.12023,1.12427,0,,,,,,,
2015.08.28,0:00,1.12431,1.13093,1.11552,1.1181,0,,,,,,,
2015.08.30,0:00,1.11766,1.12147,1.11694,1.12106,0,,,,,,,
2015.08.31,0:00,1.12108,1.12618,1.11799,1.12236,0,,,,,,,
2015.09.01,0:00,1.12237,1.13317,1.12234,1.1295,0,,,,,,,
2015.09.02,0:00,1.12965,1.13,1.12107,1.12116,0,,,,,,,
2015.09.03,0:00,1.12106,1.1243,1.1087,1.11236,0,,,,,,,
2015.09.04,0:00,1.11229,1.11888,1.10892,1.11451,0,,,,,,,
2015.09.06,0:00,1.11614,1.11632,1.11418,1.11537,0,,,,,,,
2015.09.07,0:00,1.11543,1.11774,1.11209,1.11591,0,,,,,,,
2015.09.08,0:00,1.1157,1.1229,1.1152,1.1206,0,,,,,,,
2015.09.09,0:00,1.12053,1.12238,1.11313,1.12176,0,,,,,,,
2015.09.10,0:00,1.12188,1.13015,1.11711,1.12823,0,,,,,,,
2015.09.11,0:00,1.12814,1.13491,1.12537,1.13358,0,,,,,,,
2015.09.13,0:00,1.13321,1.13587,1.13239,1.13417,0,,,,,,,
2015.09.14,0:00,1.13419,1.13725,1.1283,1.13077,0,,,,,,,
2015.09.15,0:00,1.13084,1.13284,1.12584,1.12697,0,,,,,,,
2015.09.16,0:00,1.12699,1.13202,1.12136,1.12903,0,,,,,,,
2015.09.17,0:00,1.12904,1.14408,1.12841,1.14019,0,,,,,,,
2015.09.18,0:00,1.14005,1.14598,1.12688,1.12982,0,,,,,,,
2015.09.20,0:00,1.12831,1.12965,1.12816,1.12902,0,,,,,,,
2015.09.21,0:00,1.12871,1.13293,1.11806,1.11877,0,,,,,,,
2015.09.22,0:00,1.11876,1.1207,1.11127,1.11199,0,,,,,,,
2015.09.23,0:00,1.11205,1.12127,1.11048,1.11871,0,,,,,,,
2015.09.24,0:00,1.1186,1.12954,1.11594,1.11793,0,,,,,,,
2015.09.25,0:00,1.11803,1.12125,1.11157,1.11932,0,,,,,,,
2015.09.27,0:00,1.11873,1.12003,1.11827,1.11988,0,,,,,,,
2015.09.28,0:00,1.11997,1.12474,1.11457,1.12288,0,,,,,,,
2015.09.29,0:00,1.12306,1.12806,1.11934,1.12527,0,,,,,,,
2015.09.30,0:00,1.12527,1.12609,1.11569,1.11699,0,,,,,,,
2015.10.01,0:00,1.11698,1.12085,1.11344,1.11915,0,,,,,,,
2015.10.02,0:00,1.11871,1.13179,1.11498,1.12086,0,,,,,,,
2015.10.04,0:00,1.12191,1.12242,1.1207,1.12188,0,,,,,,,
2015.10.05,0:00,1.12189,1.12886,1.1173,1.11947,0,,,,,,,
2015.10.06,0:00,1.11951,1.12792,1.11714,1.1267,0,,,,,,,
2015.10.07,0:00,1.12682,1.12837,1.12108,1.12373,0,,,,,,,
2015.10.08,0:00,1.12387,1.13257,1.12373,1.12838,0,,,,,,,
2015.10.09,0:00,1.12842,1.13866,1.12665,1.13567,0,,,,,,,
2015.10.11,0:00,1.13589,1.13688,1.13534,1.13671,0,,,,,,,
2015.10.12,0:00,1.1365,1.13965,1.13514,1.13515,0,,,,,,,
2015.10.13,0:00,1.13528,1.14106,1.13437,1.1383,0,,,,,,,
2015.10.14,0:00,1.13841,1.14886,1.13828,1.14733,0,,,,,,,
2015.10.15,0:00,1.14738,1.14946,1.13627,1.13659,0,,,,,,,
2015.10.16,0:00,1.1366,1.13943,1.13336,1.13477,0,,,,,,,
2015.10.18,0:00,1.13569,1.13603,1.13505,1.13575,0,,,,,,,
2015.10.19,0:00,1.13585,1.13786,1.13053,1.13281,0,,,,,,,
2015.10.20,0:00,1.13285,1.13865,1.13235,1.1354,0,,,,,,,
2015.10.21,0:00,1.13535,1.1377,1.13335,1.13454,0,,,,,,,
2015.10.22,0:00,1.1345,1.13506,1.10712,1.10813,0,,,,,,,
2015.10.23,0:00,1.10818,1.11391,1.09959,1.1016,0,,,,,,,
2015.10.25,0:00,1.10081,1.10241,1.10013,1.10182,0,,,,,,,
2015.10.26,0:00,1.10168,1.10677,1.10034,1.10586,0,,,,,,,
2015.10.27,0:00,1.1058,1.10779,1.10297,1.10321,0,,,,,,,
2015.10.28,0:00,1.10325,1.1095,1.08965,1.09233,0,,,,,,,
2015.10.29,0:00,1.09259,1.09972,1.09014,1.09884,0,,,,,,,
